ID_REF,GB_ACC,Gene Symbol,ENTREZ_GENE_ID
216705_s_at,X02189,ADA,100
216706_x_at,M21388,IGHD3-16 /// IGHD3-16 /// IGHG1 /// SKAP2,3500 /// 8935
216707_at,AL162044,,
216708_x_at,D84143,,
216709_at,AL162040,,
216710_x_at,AL359578,ZNF287,57336
216711_s_at,M73444,TAF1,6872
216712_at,AL359557,SLC25A30,253512
216713_at,AL049325,KRIT1,889
216714_at,Z77651,CCL13,6357
216715_at,AL080315,EEF1DP5 /// EEF1DP5,
216716_at,U15197,,
216717_at,AK021457,SUPT20H,55578
216718_at,AF005082,LINC00302,388699
216719_s_at,AL359563,RP11-286E11.2,
216720_at,AL359563,CYP2U1,113612
216721_at,AL359557,SLC25A30,253512
216722_at,AF164963,VENTXP1,139538
216723_at,AL390157,,
216724_at,AL359602,DCLK2,166614
216725_at,AL359602,DCLK2,166614
216726_at,AF164963,VENTXP1,139538
216727_at,AF034187,STK38,11329
216728_at,AL390157,,
216729_at,AK025388,,
216730_at,AK024561,,
216731_s_at,AK023690,,
216732_at,AK023690,,
216733_s_at,X86401,GATM,2628
216734_s_at,X68829,CXCR5,643
216735_x_at,AK024553,,
216736_at,AK024515,TM6SF2,53345
216737_at,AK024525,,
216738_at,AK024553,,
216739_at,AK024527,,
216740_at,AK024851,,
216741_at,AK024568,,
216742_at,AK024561,,
216743_at,AK024915,,
216744_at,AK024615,,
216745_x_at,AK024606,,
216746_at,AK024606,,
216747_at,AK024871,APBB2,323
216748_at,AK024890,PYHIN1,149628
216749_at,AK024851,,
216750_at,AK024871,APBB2,323
216751_at,AK024879,,
216752_at,AK025026,PIK3R4,30849
216753_at,AK025152,,
216754_at,AK025388,,
216755_at,AK024945,OSBPL10,114884
216756_at,AK024995,,
216757_at,AK024995,,
216758_at,AK025038,,
216759_at,AK025029,HRASLS2,54979
216760_at,AK025029,HRASLS2,54979
216761_at,AK025038,,
216762_at,AK025097,,
216763_at,AK025097,,
216764_at,AK025191,,
216765_at,AK025177,MAP2K5,5607
216766_at,AK025152,,
216767_at,AK025363,,
216768_x_at,AK025188,TTC38,55020
216769_x_at,AK025180,,
216770_at,AK025325,,
216771_at,AK025194,,
216772_at,AK025194,,
216773_at,AK025191,,
216774_at,AK025325,,
216775_at,AK025301,USP53,54532
216776_at,AK025206,,
216777_at,AK025206,,
216778_s_at,Z22780,CYLC1,1538
216779_at,Z22780,CYLC1,1538
216780_at,AK025564,ZNF443,10224
216781_at,AB051538,KIAA1751,85452
216782_at,AK026679,,
216783_at,AK025552,,
216784_at,AK025422,,
216785_at,AK026273,,
216786_at,AK026667,FAM224A,401630
216787_at,AK026273,,
216788_at,AK025564,ZNF443,10224
216789_at,AK026439,,
216790_at,AK026465,,
216791_at,AK026449,,
216792_at,AK026867,,
216793_x_at,AK026856,,
216794_at,AK026856,,
216795_at,AK026847,,
216796_s_at,AK026847,,
216797_at,AK026847,,
216798_at,AK027172,FLJ23519 /// RNH1,6050 /// 84200
216799_at,AL442084,,
216800_at,AK027069,,
216801_at,AK026910,,
216802_at,AL442084,,
216803_at,AK027217,PDLIM5,10611
216804_s_at,AK027217,PDLIM5,10611
216805_at,AK027254,,
216806_at,AL136306,RP3-334F4.1,
216807_at,AB051538,KIAA1751,85452
216808_at,AL354915,MIR622,693207
216809_at,Z22780,CYLC1,1538
216810_at,AJ406939,KRTAP4-7,100132476
216811_at,AF308291,,
216812_at,AF308291,,
216813_at,AL512728,,
216814_at,AL353587,ACTR3P2 /// ACTR3P2,
216815_at,AL136306,RP3-334F4.2,
216816_at,AL050335,RP1-190J20.2,
216817_s_at,AJ302604,OR2H1,26716
216818_s_at,AJ302559,OR2J2,26707
216819_at,AL359553,HSD3BP1 /// HSD3BP1,
216820_at,AL390857,HNRNPA1P31 /// HNRNPA1P31,
216821_at,AL137067,KRT8P11 /// KRT8P11,
216822_x_at,AL359763,CYCSP33 /// CYCSP33,
216823_at,AL356115,RPS3A /// SNORD73A,6189 /// 8944
216824_at,AL157375,ARF1P1 /// ARF1P1,
216825_s_at,AL139289,MPL,4352
216826_at,AL356954,ELL2P3 /// ELL2P3,
216827_at,AL355379,RP3-508D13.1,
216828_at,AL441988,LOC100505874 /// MLLT10P1,140678 /// 100505874
216829_at,X72475,IGK /// IGKC,3514 /// 50802
216830_at,AC004460,HERC2 /// HERC2P10 /// LOC101929047 /// LOC101929832,8924 /// 390561 /// 101929047 /// 101929832
216831_s_at,AF018283,RUNX1T1,862
216832_at,AF018283,RUNX1T1,862
216833_x_at,U05255,GYPB,2994
216834_at,S59049,RGS1,5996
216835_s_at,AF035299,DOK1,1796
216836_s_at,X03363,ERBB2,2064
216837_at,L36644,EPHA5,2044
216838_at,AK023798,LINC01278,92249
216839_at,AK026829,LAMA2,3908
216840_s_at,AK026829,LAMA2,3908
216841_s_at,X15132,LOC100129518 /// SOD2,6648 /// 100129518
216842_x_at,U38460,AC007967.3 /// RBMY2TP /// RBMY2TP,
216843_x_at,U38964,PMS2P1,5379
216844_at,BC004857,ZC3H7B,23264
216845_x_at,U80756,KMT2D,8085
216846_at,AF234254,CYAT1,100290481
216847_at,AB051447,,
216848_at,AB051447,,
216849_at,AL080233,AC007389.3,
216850_at,AF319523,IPW /// LOC101930404 /// PWARSN /// SNORD107 /// SNORD115-13 /// SNORD115-26 /// SNORD115-7 /// SNORD116-22 /// SNORD116-28 /// SNORD116-4 /// SNRPN /// SNURF,3653 /// 6638 /// 8926 /// 91380 /// 347746 /// 100033416 /// 100033433 /// 100033444 /// 100033450 /// 100033802 /// 100033820 /// 101930404
216851_at,AF234254,,
216852_x_at,AF234255,IGLJ3,28831
216853_x_at,AF234255,IGLJ3 /// IGLV3-19 /// IGLV3-19,28831
216854_at,AF028333,GDF11,10220
216855_s_at,D13413,HNRNPU,3192
216856_s_at,AF264787,DLEU2L,
216857_at,L48728,IL23A /// TCRBV10S1P /// TRBV21-1 /// TRBV21-1,51561
216858_x_at,AL080112,,
216859_x_at,AL080112,,
216860_s_at,AF028333,GDF11,10220
216861_at,U05589,,
216862_s_at,Z24459,CMC4,100272147
216863_s_at,AC004542,MORC2,22880
216864_at,U05589,,
216865_at,M64108,COL14A1,7373
216866_s_at,M64108,COL14A1,7373
216867_s_at,X03795,PDGFA,5154
216868_s_at,D13413,,
216869_at,U40372,PDE1C,5137
216870_x_at,AF264787,DLEU2,8847
216871_at,AF161412,,
216872_at,X91103,,
216873_s_at,AL137537,ATP8B2,57198
216874_at,U80770,LOC100505498,100505498
216875_x_at,X83412,HAB1,55547
216876_s_at,Z58820,IL17A,3605
216877_at,U80770,LOC100505498,100505498
216878_x_at,X83412,HAB1,55547
216879_at,X91103,,
216880_at,Y15571,RAD51B,5890
216881_x_at,X07882,PRB4,5545
216882_s_at,AL157398,NEBL,10529
216883_x_at,AJ001626,PDE6D,5147
216884_at,S69182,PTPN12,5782
216885_s_at,AK026481,DCAF8,50717
216886_at,X89745,CHRNA4,1137
216887_s_at,AJ133768,LDB3,11155
216888_at,AJ133768,LDB3,11155
216889_s_at,Z49825,HNF4A,3172
216890_at,U00956,,
216891_at,U00956,,
216892_at,S65761,IGHG1,3500
216893_s_at,U02519,COL4A3,1285
216894_x_at,D64137,CDKN1C,1028
216895_at,S82769,GABRG3,2567
216896_at,U02519,COL4A3,1285
216897_s_at,AL035309,FAM76A,199870
216898_s_at,U02520,COL4A3,1285
216899_s_at,AC003999,SKAP2,8935
216900_s_at,X89745,CHRNA4,1137
216901_s_at,S80876,IKZF1,10320
216902_s_at,AF001549,RRN3 /// RRN3P1 /// RRN3P2,54700 /// 653390 /// 730092
216903_s_at,AK022697,MICU1,10367
216904_at,X15880,COL6A1,1291
216905_s_at,U20428,ST14,6768
216906_at,U20428,ST14,6768
216907_x_at,X93596,KIR3DL1 /// KIR3DL2,3811 /// 3812
216908_x_at,AF001549,RRN3P1,730092
216909_at,AK021460,RRP12,23223
216910_at,AF195953,XPNPEP2,7512
216911_s_at,AL162003,HIC2,23119
216912_at,AB029035,ARHGEF4,50649
216913_s_at,AK021460,RRP12,23223
216914_at,AF277724,CDC25C,995
216915_s_at,S69182,PTPN12,5782
216916_s_at,AF009204,DLGAP2,9228
216917_s_at,X95654,SYCP1,6847
216918_s_at,AL096710,DST,667
216919_at,U79302,TP53I11,9537
216920_s_at,M27331,TARP /// TRGC2 /// TRGV9,6967 /// 6983 /// 445347
216921_s_at,X90763,KRT35,3886
216922_x_at,AF271088,DAZ1 /// DAZ2 /// DAZ3 /// DAZ4,1617 /// 57054 /// 57055 /// 57135
216923_at,AL049684,CDKL5,6792
216924_s_at,S62137,DRD2,1813
216925_s_at,X51990,TAL1,6886
216926_s_at,AC003030,MAU2,23383
216927_at,AC003030,MAU2,23383
216928_at,X51990,TAL1,6886
216929_x_at,U15197,ABO,28
216930_at,X71347,HNF1A,6927
216931_at,L23852,,
216932_at,M20919,,
216933_x_at,S67788,APC,324
216934_at,X81637,,
216935_at,AF005082,LINC00302,388699
216936_at,X81637,,
216937_s_at,AL049684,RS1,6247
216938_x_at,S69899,DRD2,1813
216939_s_at,Y08756,HTR4,3360
216940_x_at,X96666,YBX1,4904
216941_s_at,AK026521,TAF1B,9014
216942_s_at,D28586,CD58,965
216943_at,AF095723,,
216944_s_at,U23850,ITPR1,3708
216945_x_at,U79240,PASK,23178
216946_at,M29335,HLA-DOA,3111
216947_at,AK022087,DES,1674
216948_at,AL049545,RP1-263J7.2,
216949_s_at,L39891,LOC101930075 /// PKD1,5310 /// 101930075
216950_s_at,X14355,FCGR1A /// FCGR1B /// FCGR1C,2209 /// 2210 /// 100132417
216951_at,X14355,FCGR1A,2209
216952_s_at,M94363,LMNB2,84823
216953_s_at,S75264,WT1,7490
216954_x_at,S77356,ATP5O,539
216955_at,X07024,TAF1,6872
216956_s_at,AF098114,ITGA2B,3674
216957_at,AL162082,USP22,23326
216958_s_at,AK022777,IVD,3712
216959_x_at,U55258,NRCAM,4897
216960_s_at,AL049646,ZNF133,7692
216961_s_at,M69039,RPAIN,84268
216962_at,M69039,RPAIN,84268
216963_s_at,AF279774,GAP43,2596
216964_at,AL162082,USP22,23326
216965_x_at,AL139377,SPG20,23111
216966_at,J02963,ITGA2B,3674
216967_at,AF279774,GAP43,2596
216968_at,Y18284,MASP2,10747
216969_s_at,AC002301,KIF22,3835
216970_at,AF090117,,
216971_s_at,Z54367,PLEC,5339
216972_at,L13779,SPAM1,6677
216973_s_at,S49765,HOXB7,3217
216974_at,S80491,,
216975_x_at,U51628,NPAS1,4861
216976_s_at,X96588,RYK,6259
216977_x_at,AJ130972,SNRPA1,6627
216978_x_at,U50277,,
216979_at,X89894,NR4A3,8013
216980_s_at,X60502,SPN,6693
216981_x_at,X60502,LOC101929889 /// SPN,6693 /// 101929889
216982_x_at,U50277,,
216983_s_at,BC002889,ZNF224,7767
216984_x_at,D84143,CKAP2 /// IGLC1 /// IGLJ2 /// IGLJ2 /// IGLJ3 /// IGLJ3 /// IGLJ3 /// IGLV1-44 /// IGLV2-14 /// IGLV@,3537 /// 3546 /// 26586 /// 28823 /// 28831
216985_s_at,AJ002077,STX3,6809
216986_s_at,D78261,IRF4,3662
216987_at,D78261,IRF4,3662
216988_s_at,L48722,PTP4A2,8073
216989_at,L13779,SPAM1,6677
216990_at,AF008655,GART,2618
216991_at,BC002889,AC084219.3,
216992_s_at,AJ236922,GRM8,2918
216993_s_at,U32169,COL11A2,1302
216994_s_at,L40992,RUNX2,860
216995_x_at,X06409,MKRN2,23609
216996_s_at,AK021557,FASTKD2,22868
216997_x_at,AL358975,TLE4,7091
216998_s_at,AJ132821,ADAM5,255926
216999_at,X97671,EPOR,2057
217000_at,AL034348,KRT18P50 /// KRT18P50,
217001_x_at,M29335,HLA-DOA,3111
217002_s_at,AJ003078,HTR3A,3359
217003_s_at,AJ132823,ADAM5,255926
217004_s_at,X13230,MCF2,4168
217005_at,M28219,LDLR,3949
217006_x_at,U52428,FASN,2194
217007_s_at,AK000667,ADAM15,8751
217008_s_at,X94552,GRM7 /// LOC100996542,2917 /// 100996542
217009_at,AL121974,PGK2,5232
217010_s_at,AF277724,CDC25C,995
217011_at,L11239,GBX1,2636
217012_at,AL080233,,
217013_at,AC004522,AZGP1P1,646282
217014_s_at,AC004522,AZGP1 /// AZGP1P1,563 /// 646282
217015_at,AL390237,RBBP4P4 /// RBBP4P4,
217016_x_at,AK026825,TMEM212,389177
217017_at,AK024945,OSBPL10,114884
217018_at,AK000293,,
217019_at,AL137162,RPS4XP3 /// RPS4XP3,
217020_at,X04014,RARB,5915
217021_at,AL353132,CYB5A,1528
217022_s_at,S55735,IGH /// IGHA1 /// IGHA2,3492 /// 3493 /// 3494
217023_x_at,AF099143,TPSAB1 /// TPSB2,7177 /// 64499
217024_x_at,AC004832,SIRPAP1 /// SIRPAP1,
217025_s_at,AL110225,DBN1,1627
217026_at,M96936,CFTR,1080
217027_x_at,AC004941,AC004941.5,
217028_at,AJ224869,CXCR4,7852
217029_at,AL049301,,
217030_at,AL137475,LOC101929550,101929550
217031_at,Y19209,KRT84,3890
217032_at,AL078621,FOXD4 /// FOXD4L1,2298 /// 200350
217033_x_at,S76475,NTRK3,4916
217034_at,AF103529,LOC101928457,101928457
217035_at,X95660,SKAP2,8935
217036_at,AF103530,,
217037_at,S83374,,
217038_at,AL035067,HMGB1P12 /// HMGB1P12,
217039_x_at,AB016195,ELK2AP,2003
217040_x_at,AB025355,SOX15,6665
217041_at,AL162057,NPTXR,23467
217042_at,AL096716,RDH11,51109
217043_s_at,U95822,MFN1,55669
217044_s_at,BC004298,PLEKHG3,26030
217045_x_at,AL136967,NCR2,9436
217046_s_at,AJ133822,AGER,177
217047_s_at,AK027138,FAM13A,10144
217048_at,Y09846,SHC1P1 /// SHC1P1,
217049_x_at,AJ276803,PCDH11X /// PCDH11Y,27328 /// 83259
217050_at,L22650,DIAPH2-AS1,10824
217051_s_at,AF257501,,
217052_x_at,AK024108,,
217053_x_at,X87175,ETV1,2115
217054_at,AF007194,AK096803 /// RP11-395B7.2,
217055_x_at,S83374,,
217056_at,X61070,AV8S2A1N1T /// hADV36S1 /// TCR-alpha /// TCR-alpha /// TCRA /// TRAC /// TRAJ20 /// TRAJ20 /// TRAV36DV7 /// TRAV36DV7 /// YME1L1,10730
217057_s_at,AF107846,GNAS,2778
217058_at,AF107846,GNAS,2778
217059_at,L13283,MUC7,4589
217060_at,U03115,,
217061_s_at,AC004857,ETV1,2115
217062_at,M87313,AC074212.6,
217063_x_at,X61079,YME1L1,10730
217065_at,X61079,,
217066_s_at,M87313,DMPK,1760
217067_s_at,U34037,DMP1,1758
217068_at,U82303,,
217069_at,AF105279,KMT2B,9757
217070_at,AJ249275,MTHFR,4524
217071_s_at,AJ249275,MTHFR,4524
217072_at,AF161346,CD300A,11314
217073_x_at,X02162,APOA1,335
217074_at,AK025938,SMOX,54498
217075_x_at,AF105279,KMT2B /// KMT2B,9757
217076_s_at,Y09980,HOXD3 /// HOXD4 /// LOC401021,3232 /// 3233 /// 401021
217077_s_at,AF095723,GABBR2,9568
217078_s_at,AJ010102,CD300A,11314
217079_at,U82306,,
217080_s_at,Y19026,HOMER2,9455
217081_at,AL031983,OR2H2,7932
217082_at,U82306,,
217083_at,AF015124,,
217084_at,AF015124,IGHA1 /// IGHG1 /// IGHM /// IGHV3-23 /// IGHV4-31,3493 /// 3500 /// 3507 /// 28396 /// 28442
217085_at,AL049328,RP11-116O18.1,
217086_at,X67513,CHRNB3,1142
217087_at,AF005081,C1orf68,100129271
217088_s_at,AJ006121,NCR1,9437
217090_at,X89655,,
217091_at,X86400,,
217092_x_at,AL031589,RP6-11O7.2 /// RPL7P52,
217093_at,S79281,RNASE1,6035
217094_s_at,AL109923,ITCH,83737
217095_x_at,AJ006122,NCR1,9437
217096_at,AC004082,PCLO,27445
217097_s_at,AC004990,PHTF2,57157
217098_s_at,Z98745,ZSCAN12,9753
217099_s_at,AF258545,GEMIN4,50628
217100_s_at,AK026451,UBXN7,26043
217101_at,AB007921,TTC39A,22996
217102_at,AF041410,,
217103_at,M28219,LDLR,3949
217104_at,AL109714,ST20,400410
217105_at,AF041410,,
217106_x_at,AF091078,DIMT1,27292
217107_at,AL035603,RPS4XP9 /// RPS4XP9,
217108_at,X63966,,
217109_at,AJ242547,MUC4,4585
217110_s_at,AJ242547,MUC4,4585
217111_at,AK022765,AMACR,23600
217112_at,Z81010,PDGFB,5155
217113_at,AK022765,AMACR,23600
217114_at,Z70200,LOC101929240 /// SNRNP200,23020 /// 101929240
217115_at,AL031686,MKRN7P,7686
217117_x_at,AF007194,MUC3A /// MUC3B,4584 /// 57876
217118_s_at,AK025608,KIAA0930,23313
217119_s_at,Z79783,CXCR3,2833
217120_s_at,AK023368,MED14,9282
217121_at,AF082559,TNKS,8658
217122_s_at,AL031282,SLC35E2 /// SLC35E2B,9906 /// 728661
217123_x_at,S64288,PMCHL1,5369
217124_at,AL136792,IQCE,23288
217125_at,X04802,UBBP2 /// UBBP2,
217126_at,K00627,,
217127_at,AL354872,CTH,1491
217128_s_at,AL049688,CAMK1G,57172
217129_at,AL031320,TUBB8P2 /// TUBB8P2,
217130_at,AF072164,,
217131_at,AL022151,RPS29P28 /// RPS29P28,
217132_at,AF055011,,
217133_x_at,X06399,CYP2B6,1555
217134_at,AF216650,MTAP,4507
217135_x_at,AL031594,COX6B1P3 /// COX6B1P3,
217136_at,AL022240,PPIAL4B /// PPIAL4C /// PPIAL4G,644591 /// 653505 /// 653598
217137_x_at,K00627,,
217138_x_at,AJ249377,IGLC1,3537
217139_at,AJ002428,VDAC1,7416
217140_s_at,AJ002428,VDAC1,7416
217141_at,AL049394,BTBD7,55727
217142_at,AL035687,EEF1A1P42,
217143_s_at,X06557,TCRDV2 /// TRDC /// TRDC /// YME1L1,10730
217144_at,X04801,UBBP1 /// UBBP1 /// UBBP4 /// UBBP4,
217145_at,AF103574,IGK /// IGKC,3514 /// 50802
217146_at,AF072468,JRK,8629
217147_s_at,AJ240085,TRAT1,50852
217148_x_at,AJ249377,IGLC1 /// IGLJ3 /// IGLV2-14 /// IGLV@,3537 /// 3546 /// 28831
217149_x_at,AF097738,TNK1,8711
217150_s_at,S73854,NF2,4771
217151_at,AF103574,LOC101928457,101928457
217152_at,AK024136,,
217153_at,U62794,ARHGAP1,392
217154_s_at,AL035250,EDN3,1908
217155_at,AL049714,RP1-181J22.1,
217156_at,U04628,HADHAP1 /// HADHAP1,
217157_x_at,AF103530,IGK /// IGKC,3514 /// 50802
217158_at,X97875,PTGER4P2-CDK2AP2P2,442421
217159_x_at,AJ130712,SIGLEC7,27036
217160_at,M94893,TSPY1,7258
217161_x_at,X17406,ACAN,176
217162_at,M94893,,
217163_at,X63118,ESR1,2099
217164_at,AK024108,,
217165_x_at,M10943,MT1F,4494
217166_at,J04798,PTMAP1 /// PTMAP1,
217167_x_at,AJ252550,GK,2710
217168_s_at,AF217990,HERPUD1,9709
217169_at,M31949,IGHA1 /// IGHG1 /// IGHM,3493 /// 3500 /// 3507
217170_at,AE000659,TCRA /// TRAV8-6 /// TRAV8-6,
217171_at,M81780,SMPD1,6609
217172_at,X84340,,
217173_s_at,S70123,LDLR,3949
217174_s_at,AL078616,APC2,10297
217175_at,U06641,,
217176_s_at,X59740,ZFX,7543
217177_s_at,AL080103,PTPRB,5787
217178_at,L12060,RARG,5916
217179_x_at,X79782,,
217180_at,X79782,,
217181_at,M22005,,
217182_at,Z34282,,
217183_at,S70123,SPC24,147841
217184_s_at,X52213,LTK,4058
217185_s_at,Z95118,ZNF259P1 /// ZPR1,8882 /// 442240
217186_at,Z95118,ZNF259P1,442240
217187_at,Z34282,MUC5AC,4586
217188_s_at,AC007182,C14orf1,11161
217189_s_at,AL137800,SMG7,9887
217190_x_at,S67777,ESR1,2099
217191_x_at,AF042163,COX6CP1 /// COX6CP1,
217192_s_at,AL022067,PRDM1,639
217193_x_at,X93006,,
217194_at,AB007970,,
217195_at,L42230,GCNT1P1 /// GCNT1P1,
217196_s_at,AL110158,CAMSAP2,23271
217197_x_at,AL049785,N4BP2L1,90634
217198_x_at,U80164,IGH /// IGHA2 /// IGHD /// IGHG1,3492 /// 3494 /// 3495 /// 3500
217199_s_at,S81491,STAT2,6773
217200_x_at,U06715,CYB561,1534
217201_at,AB007970,RASAL2,9462
217202_s_at,U08626,GLUL,2752
217203_at,U08626,GLULP4 /// GLULP4,
217204_at,AL049992,MTRF1L,54516
217205_at,Y08772,AL590762.11,
217206_at,D00267,CYCSP19 /// RP11-3L10.1,
217207_s_at,AK025267,BTNL3,10917
217208_s_at,AL121981,DLG1,1739
217209_at,X16454,CEACAM3,1084
217210_at,AL031737,RP1-8B22.1,
217211_at,D50604,ACTBP9 /// ACTBP9,
217212_s_at,Z84723,IL9R,3581
217213_at,AB022847,SLC6A2,6530
217214_s_at,AB022847,SLC6A2,6530
217215_s_at,Z82180,,
217216_x_at,AC006530,MLH3,27030
217217_at,X95660,IGHA1 /// IGHA2 /// IGHG1 /// IGHG4 /// IGHM /// IGHV4-31 /// LOC102723407,3493 /// 3494 /// 3500 /// 3503 /// 3507 /// 28396 /// 102723407
217218_at,AK027005,WAPAL,23063
217219_at,AL080191,DKFZP434A062,26102
217220_at,AL050153,LOC100287387,100287387
217221_x_at,AL137421,RBM10,8241
217222_at,S74639,IGHG1,3500
217223_s_at,U07000,BCR,613
217224_at,U53583,OR1E3 /// OR1E3,
217225_x_at,AL512687,LOC101060373 /// NOMO1 /// NOMO2 /// NOMO3,23420 /// 283820 /// 408050 /// 101060373
217226_s_at,M95929,SFXN3,81855
217227_x_at,X93006,IGLV1-44,28823
217228_s_at,AC003079,ASB4,51666
217229_at,AC003079,ASB4,51666
217230_at,AF199015,EZR,7430
217231_s_at,AD000092,MAST1,22983
217232_x_at,AF059180,HBB,3043
217233_at,Z97206,RP3-359N14.1,
217234_s_at,AF199015,EZR,7430
217235_x_at,D84140,IGLL5,100423062
217236_x_at,S74639,IGH /// IGHA1 /// IGHA2 /// IGHD /// IGHG1 /// IGHG3 /// IGHG4 /// IGHM /// IGHV4-31,3492 /// 3493 /// 3494 /// 3495 /// 3500 /// 3502 /// 3503 /// 3507 /// 28396
217237_at,Y10615,ADAM3B /// ADAM3B,
217238_s_at,AK026411,ALDOB,229
217239_x_at,AF044592,LOC101930405,101930405
217240_at,AL049634,SIRPB1,10326
217242_at,U20648,ZNF154,7710
217244_at,AL021327,DNAJA1P4 /// DNAJA1P4,
217245_at,L22650,DIAPH2-AS1,10824
217246_s_at,L22650,DIAPH2,1730
217247_at,Z98751,RP4-560B9.4,
217248_s_at,AL365343,SLC7A8,23428
217249_x_at,AC004544,COX7A2P2 /// COX7A2P2,
217250_s_at,AL110281,CHD5,26038
217251_x_at,AF043583,,
217252_at,U46752,,
217253_at,L37198,SH3BP2,6452
217254_s_at,AF053356,EPO,2056
217255_at,U46752,,
217256_x_at,Z98950,RP3-507I15.1,
217257_at,L37198,SH3BP2,6452
217258_x_at,AF043583,IGLV1-44,28823
217259_at,AL117549,,
217260_x_at,AJ239383,LOC102723479,102723479
217261_at,AF000991,TTTY2 /// TTTY2B,60439 /// 100101117
217262_s_at,BC000059,CELSR1,9620
217263_x_at,S76346,LOC100506403 /// LOC101928269 /// RUNX1,861 /// 100506403 /// 101928269
217264_s_at,U81961,SCNN1A,6337
217265_at,AL020989,RP1-192P9.1,
217266_at,Z97353,RPL15,6138
217267_s_at,AK024417,RAB7A,7879
217268_at,AK024417,RAB7A,7879
217269_s_at,AP001672,TMPRSS15,5651
217270_s_at,AC005393,DYRK1B,9149
217271_at,AF011499,GS1-124K5.9,
217272_s_at,AJ001698,SERPINB13,5275
217273_at,AL022101,PRAMEF10,343071
217274_x_at,X52005,MYL4,4635
217275_at,L77565,TSSK2,23617
217276_x_at,AL590118,SERHL2,253190
217277_at,AL008721,IGLVIVOR22-1 /// IGLVIVOR22-1,
217278_x_at,AF023203,,
217279_x_at,X83535,MMP14,4323
217280_x_at,AF061785,GABRA5,2558
217281_x_at,AJ239383,IGH /// IGHA1 /// IGHA2 /// IGHG1 /// IGHG2 /// IGHG3 /// IGHM /// IGHV4-31 /// LOC102725526,3492 /// 3493 /// 3494 /// 3500 /// 3501 /// 3502 /// 3507 /// 28396 /// 102725526
217282_at,AK001970,MAN1A2,10905
217283_at,AF023203,,
217284_x_at,AL589866,SERHL2,253190
217285_at,L77565,DGCR14 /// TSSK2,8220 /// 23617
217286_s_at,BC001805,NDRG3,57446
217287_s_at,AJ271068,TRPC6,7225
217288_at,AL049983,,
217289_s_at,AF097831,SLC37A4,2542
217290_at,AL030995,RP5-1170D6.1,
217291_at,Z21818,CEACAM5,1048
217292_at,AL117549,MTMR7,9108
217293_at,AF209975,,
217294_s_at,U88968,ENO1,2023
217295_at,U14383,MUC8,100129528
217296_at,AF135564,KIR2DS1,3806
217297_s_at,AF143684,MYO9B,4650
217298_at,M13934,RPS14,6208
217299_s_at,AK001017,NBN,4683
217300_at,U80771,,
217301_x_at,X71810,RBBP4,5928
217302_at,AC004853,OR2F2,135948
217303_s_at,X70812,ADRB3,155
217304_at,Y14488,SHMT1,6470
217305_s_at,AL035122,ADCY10,55811
217306_at,AL031119,RP1-28C20.1,
217307_at,AF086790,ACO2,50
217308_at,AJ003145,OR1F2P,26184
217309_s_at,AJ001867,DSCR3,10311
217310_s_at,AK027075,FOXJ3,22887
217311_at,AF086790,,
217312_s_at,L23982,COL7A1,1294
217313_at,AC004692,AC004692.5,
217314_at,AC002544,CDC37P1 /// CDC37P1,
217315_s_at,AL050220,KLK13,26085
217316_at,AC005255,OR7A10,390892
217317_s_at,AB002391,HERC2P2 /// HERC2P9,400322 /// 440248
217318_x_at,AJ000190,KIR2DL1 /// KIR2DL2 /// KIR2DL3 /// KIR2DS1 /// KIR2DS2 /// KIR2DS4,3802 /// 3803 /// 3804 /// 3806 /// 3809 /// 100132285
217319_x_at,AL135960,CYP4A11 /// CYP4A22,1579 /// 284541
217320_at,AJ275413,LOC100293211,100293211
217321_x_at,U63332,ATXN3,4287
217322_x_at,AL024509,RP3-522P13.2,
217323_at,AF005487,HLA-DRB6,3128
217324_at,AL133099,,
217325_at,X05421,KRT3,3850
217326_x_at,AF009787,BV03S1J2.2 /// IL23A /// TCRB /// TCRVB /// TRBC2 /// TRBC2 /// TRBJ2-7 /// TRBJ2-7 /// TRBV19,28568 /// 51561
217327_at,AC005756,AC104537.2 /// TCEB1P28,
217328_at,AF009787,,
217329_x_at,AF042164,COX7BP1 /// COX7BP1,
217330_at,AK025293,DISC1,27185
217331_at,U63542,,
217332_at,AL133018,CTAGE11P,647288
217333_at,AL031903,KRT18P44 /// KRT18P44,
217334_at,AL022727,OR2J3,442186
217335_at,AK023539,FLJ11292,55338
217336_at,AL118510,RPS10P2 /// RPS10P2,
217337_at,AL021877,RP1-101G11.2,
217338_at,AB041269,KRT19P2,160313
217339_x_at,AJ275978,CTAG1A /// CTAG1B,1485 /// 246100
217340_at,AL024509,RP3-522P13.1,
217341_at,L07810,,
217342_x_at,AK023539,FLJ11292,55338
217343_at,AL034369,RP6-149D17.1,
217344_at,AL022163,FDPSP5 /// FDPSP5,
217345_at,U91640,RP11-15P13.1,
217346_at,AL021395,PPIAP21 /// PPIAP21,
217347_at,Z82202,RPL35P8 /// RPL35P8,
217348_x_at,AK023853,ARHGEF15,22899
217349_s_at,U93305,PRICKLE3,4007
217350_at,AB041269,KRT19P2 /// MIR492,160313 /// 574449
217351_at,AL024458,KRT8P17 /// KRT8P17,
217352_at,AL050308,GS1-164F24.1,
217353_at,AL022097,HNRNPA1P37 /// HNRNPA1P37,
217354_s_at,AL022313,HPS1,3257
217355_at,AL022313,RP5-1119A7.11,
